Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0429687500,2,0.1235815616,0.1363106174,0.2168666113,0.0584223011,0.1070702285,0.1813432754,0.1385384295,0.3066613357,0.2726825263,0.0454614284,0.2302763044,0.1472894841,0.2255621113,0.2641040958,,,
0.0468750000,3,0.1847325639,0.1923892235,0.3161712284,0.1101569076,0.1504138084,0.2426369248,0.1974004634,0.4320600006,0.3890048667,0.0972933785,0.3416197481,0.2280061734,0.3246318780,0.3700764604,,,
0.0507812500,3,0.2621667507,0.2639309268,0.4415966219,0.1840442313,0.2025504501,0.3092497922,0.2667147958,0.5794374453,0.5275088741,0.1709071039,0.4825047733,0.3327715046,0.4443588739,0.4956260206,,,
0.0546875000,3,0.3553281300,0.3514253118,0.5930179157,0.2822859814,0.2629172674,0.3770578108,0.3432675935,0.7424565475,0.6825371711,0.2664501151,0.6515254911,0.4606820673,0.5807523201,0.6363978300,,,
0.0585937500,3,0.4619405427,0.4535009895,0.7676765239,0.4051281080,0.3304428274,0.4412051929,0.4224768567,0.9113938456,0.8447265999,0.3812738512,0.8439376093,0.6081010486,0.7268015556,0.7852563885,,,
0.0625000000,4,0.5778723995,0.5669511450,0.9599403770,0.5504707832,0.4036397073,0.4967897624,0.4990150058,1.0738130310,1.0013502212,0.5098331852,1.0515779964,0.7688024291,0.8727273356,0.9326623128,,,
0.0664062500,4,0.6971130638,0.6870294110,1.1613079463,0.7136693664,0.4806420382,0.5395600993,0.5675391546,1.2156229024,1.1371638749,0.6438378128,1.2631067421,0.9343218073,1.0065450353,1.0672950720,,,
0.0703125000,4,0.8118196283,0.8077067683,1.3605146359,0.8874748263,0.5591555315,0.5663863209,0.6232503416,1.3222471335,1.2355790985,0.7725545614,1.4644513644,1.0943004969,1.1148056739,1.1767093253,,,
0.0742187500,4,0.9124694463,0.9217222613,1.5436880387,1.0621069886,0.6363782436,0.5753918754,0.6621003151,1.3796926594,1.2799503993,0.8832720076,1.6393663315,1.2367455485,1.1834143904,1.2478975363,,,
0.0781250000,5,0.9882040162,1.0205138700,1.6946343499,1.2255197895,0.7089679876,0.5657763696,0.6806722146,1.3754126043,1.2548116443,0.9619964201,1.7700915230,1.3482812163,1.1984782367,1.2677667302,,,
0.0820312500,5,1.0274093850,1.0942840788,1.7954086193,1.3639245601,0.7730819247,0.5374578485,0.6759323873,1.2989625868,1.1469968605,0.9944128932,1.8381630171,1.4145384415,1.1471788698,1.2236546115,,,
0.0859375000,5,1.0185000137,1.1324204877,1.8272829605,1.4625705051,0.8244643115,0.4907085584,0.6450818808,1.1425363069,0.9466821887,0.9670777687,1.8254615064,1.4208095051,1.0186907533,1.1040538496,,,
0.0898437500,5,0.9508326397,1.1242848419,1.7721035518,1.5066951494,0.8585483234,0.4259313519,0.5856438432,0.9014973637,0.6484032836,0.8687407896,1.7155276980,1.3530104131,0.8051440362,0.8996323551,,,
0.0937500000,6,0.8156769128,1.0601707451,1.6138925179,1.4825190477,0.8705614470,0.3436294203,0.4957811292,0.5749536305,0.2520037033,0.6916252241,1.4950429286,1.1988810127,0.5025555710,0.6044488691,,,
0.0976562500,6,0.6071728421,0.9321884577,1.3404802174,1.3781972345,0.8556612829,0.2445218167,0.3747095011,0.1662878625,-0.2366556085,0.4324521794,1.1552649764,0.9492708569,0.1115818280,0.2170986536,,,
0.1015625000,6,0.3231886688,0.7349717023,0.9449544531,1.1847128873,0.8091535896,0.1297091761,0.2230082349,-0.3165303872,-0.8054194920,0.0930380758,0.6931986296,0.5993383704,-0.3620381681,-0.2584880802,,,
0.1054687500,6,-0.0340340379,0.4662469858,0.4267434912,0.8967220374,0.7268236300,0.0007982256,0.0426773508,-0.8610048917,-1.4360880136,-0.3195772489,0.1123505595,0.1495088705,-0.9073904164,-0.8127405475,,,
0.1093750000,7,-0.4575590612,0.1273174536,-0.2077951645,0.5133095533,0.6053435912,-0.1400794082,-0.1630599383,-1.4505881932,-2.1051468570,-0.7933808102,-0.5769819290,-0.3939200235,-1.5085956637,-1.4306085700,,,
0.1132812500,7,-0.9358040550,-0.2765757597,-0.9452975452,0.0385717569,0.4426711899,-0.2903680824,-0.3900556138,-2.0654746363,-2.7848358576,-1.3118618048,-1.3578291885,-1.0185554390,-2.1452335705,-2.0920402146,,,
0.1171875000,7,-1.4529006938,-0.7361073105,-1.7657018794,-0.5180418584,0.2383858905,-0.4472430513,-0.6334349511,-2.6835044253,-3.4443828088,-1.8545733083,-2.2069301407,-1.7060063164,-2.7929047469,-2.7725943900,,,
