Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3046875000,19,4612.0868816844,4609.1265063668,4610.0230420082,4606.9105578044,4606.2165217003,4611.6002459110,4601.1527642078,4603.6526772262,4605.7296259435,4609.5392886509,4618.9948736396,4598.1897952587,4599.0769675962,4596.1151491774,,,
0.3085937500,19,4605.2244667073,4601.8732468913,4603.4170946264,4599.8812937557,4599.1118437305,4604.7888013290,4594.1849768658,4596.7108082960,4598.9019825409,4602.5592210450,4611.9937603049,4591.0806706563,4591.8140915121,4589.1540464159,,,
0.3125000000,20,4596.3238258186,4592.5973303981,4594.7839217777,4590.8249861195,4589.9844676146,4595.9365314814,4585.1925213802,4587.7686223615,4590.0933363411,4593.5878498515,4602.9813219245,4581.9615985903,4582.5582093888,4580.1820369647,,,
0.3164062500,20,4585.5614915180,4581.4759357807,4584.2997538327,4579.9186224956,4579.0101731443,4585.2173373205,4574.3486492278,4576.9996905880,4579.4775358015,4582.8011373897,4592.1342863446,4571.0098777209,4571.4856712893,4569.3748473195,,,
0.3203125000,20,4573.1132292045,4568.6852115037,4572.1399939473,4567.3381112209,4566.3634672745,4572.8036707206,4561.8255950686,4564.5759140179,4567.2264378459,4570.3733762935,4579.6279168022,4558.4017058923,4558.7713889338,4556.9071558624,,,
0.3242187500,20,4559.1530274425,4554.3992609808,4558.4781533185,4553.2573361240,4552.2166577269,4558.8657254649,4547.7938203067,4550.6667930805,4553.5091427208,4556.4763771885,4565.6350373379,4544.3111645561,4544.5879159007,4542.9516696221,,,
0.3281250000,21,4543.8521333892,4538.7891846648,4543.4848229326,4537.8472324864,4536.7389708809,4543.5707669669,4532.4212747160,4535.4387839450,4538.4912828717,4541.2786802334,4550.3251684543,4528.9092744201,4529.1046134383,4527.6782457017,,,
0.3320312500,21,4527.3781597820,4522.0222367928,4527.3267358097,4521.2749169119,4520.0957866691,4527.0825627014,4515.8727053801,4519.0547276870,4522.3343957180,4524.9448037595,4533.8637935964,4512.3631627693,4512.4869253278,4511.2530740181,,,
0.3359375000,21,4509.8942882290,4504.2611337356,4510.1659691356,4503.7029201756,4502.4480444301,4509.5608826674,4498.3090490237,4501.6733448390,4505.1954278619,4507.6345816232,4516.4117454892,4494.8353618009,4494.8957591162,4493.8379420047,,,
0.3398437500,21,4491.5585989910,4485.6635197752,4492.1593208789,4485.2885710389,4483.9518224491,4491.1610748518,4479.8869183614,4483.4488101370,4487.2264060162,4489.5026542765,4498.1246917372,4476.4832399112,4476.4869625317,4475.5896080521,,,
0.3437500000,22,4472.5235422717,4466.3815571661,4473.4578510783,4466.1835422732,4464.7580311051,4472.0337225064,4460.7581553508,4464.5304195231,4468.5742506796,4470.6981356978,4479.1526961090,4457.4585420202,4457.4108780549,4456.6592916356,,,
0.3476562500,22,4452.9355240068,4446.5615749831,4454.2065216558,4446.5335101515,4445.0121268390,4452.3243427471,4441.0694048542,4445.0623227066,4449.3806357466,4451.3643942372,4459.6398246625,4437.9069847755,4437.8119456637,4437.1922478912,,,
0.3515625000,22,4432.9345491147,4426.3437147456,4434.5438548606,4426.4778476728,4424.8537878264,4432.1730523046,4420.9616774087,4425.1832634255,4429.7817845615,4431.6388351923,4439.7237725537,4417.9678513085,4417.8283259667,4417.3273780030,,,
0.3554687500,22,4412.6538828519,4405.8615605651,4414.6015834022,4406.1493064275,4404.4165716050,4411.7141659484,4400.5699096633,4405.0262874386,4409.9081706879,4411.6526151869,4419.5355226362,4397.7735781757,4397.5915479897,4397.1968617908,,,
0.3593750000,23,4392.2197406544,4385.2418010544,4394.5043396902,4385.6737116426,4383.8276272048,4391.0757802715,4380.0225708647,4384.7184299429,4389.8841939330,4391.5303187908,4399.1990833453,4377.4493916744,4377.2262214492,4376.9258505042,,,
0.3632812500,23,4371.7510506099,4364.6039870156,4374.3694574215,4365.1697320445,4363.2075081084,4370.3794445231,4359.4413739428,4364.3804271412,4369.8279331112,4371.3896932338,4378.8313495378,4357.1130721434,4356.8498545525,4356.6322699483,,,
0.3671875000,23,4351.3593231314,4344.0604117087,4354.3069157616,4344.7487617057,4342.6700567317,4349.7399806424,4338.9411123031,4344.1264841741,4349.8510172580,4351.3415176147,4358.5420854713,4336.8748822014,4336.5727825941,4336.4267472865,,,
0.3710937500,23,4331.1486229836,4323.7160854546,4334.4193881216,4324.5148980023,4322.3222847879,4329.2654195930,4318.6295797270,4324.0640941704,4330.0585719828,4331.4896083771,4338.4339828858,4316.8376255200,4316.4981719981,4316.4126272623,,,
0.3750000000,24,4311.2156034933,4303.6687469478,4314.8023208379,4304.5649658707,4302.2641999327,4309.0569499748,4298.6074934220,4304.2938729510,4310.5491568641,4311.9308921030,4318.6027326425,4297.0967570850,4296.7220464468,4296.6860217243,,,
0.3789062500,24,4291.6495575994,4284.0088682516,4295.5439855505,4284.9885436883,4282.5886005030,4289.2087852006,4278.9683651843,4284.9093712155,4291.4146328200,4292.7554509049,4299.1370686959,4277.7404702001,4277.3332913159,4277.3358483357,,,
0.3828125000,24,4272.5324683554,4264.8196570678,4276.7255077110,4265.8679849284,4263.3809163957,4269.8079415029,4259.7983351492,4265.9968606655,4272.7399645326,4274.0464789322,4280.1187846332,4258.8497389343,4258.4136274195,4258.4438504849,,,
0.3867187500,24,4253.9390830623,4246.1771023393,4258.4209299245,4247.2784768636,4244.7191709816,4250.9340150432,4241.1760382525,4247.6351459648,4254.6030284760,4255.8801643933,4261.6227658144,4240.4983644693,4240.0375936473,4240.0846319360,,,
0.3906250000,25,4235.9370549255,4228.1501066216,4240.6973735445,4229.2881904708,4226.6740754442,4232.6590712202,4223.1725696130,4229.8954789395,4237.0745088078,4238.3255803471,4243.7170911527,4222.7531018313,4222.2726037792,4222.3257556635,,,
0.3945312500,25,4218.5871674715,4210.8006953472,4223.6153025481,4211.9585289801,4209.3091853028,4215.0476880078,4205.8515581386,4212.8416058027,4220.2179024042,4221.4446728062,4226.4632148487,4205.6738956462,4205.1791099000,4205.2279237710,,,
0.3984375000,25,4201.9435993416,4194.1842352721,4207.2288194867,4195.3444086107,4192.6810154243,4198.1570941763,4189.2692980256,4196.5298959827,4204.0895726995,4205.2923691524,4209.9161705702,4189.3141667899,4188.8108323086,4188.8451977698,,,
0.4023437500,25,4186.0541569106,4178.3495880714,4191.5859045380,4179.4944742669,4176.8390653827,4182.0373077680,4173.4748749737,4181.0094640913,4188.7387725422,4189.9167541018,4194.1247174598,4173.7210502705,4173.2149734966,4173.2251953595,,,
0.4062500000,26,4170.9604322924,4163.3391785411,4176.7285630626,4164.4511982433,4161.8258107398,4166.7312336809,4158.5102645207,4166.3222398908,4174.2076184981,4175.3592373175,4179.1313980305,4158.9355328732,4158.4323630114,4158.4092384141,,,
0.4101562500,26,4156.6979071829,4149.1890217596,4162.6929193701,4150.2508900736,4147.6767691991,4152.2747538326,4144.4104349903,4152.5030138706,4160.5310723347,4161.6546686487,4164.9725514510,4144.9925297223,4144.4975455758,4144.4324835654,,,
0.4140625000,26,4143.2960627971,4135.9287774721,4149.5093193924,4136.9236942042,4134.4207008442,4138.6968636750,4131.2035086590,4139.5795186102,4147.7369963250,4148.8314061064,4151.6783526373,4131.9209854437,4131.4388646142,4131.3240796114,,,
0.4179687500,26,4130.7785453554,4123.5818769623,4137.2024735454,4124.4936455459,4122.0799005940,4126.0198721409,4118.9110068744,4127.5725867427,4135.8463026310,4136.9113783232,4139.2729180140,4119.7440541999,4119.2785867271,4119.1073601660,,,
0.4218750000,27,4119.1633916454,4112.1657264785,4125.7916233680,4112.9788149978,4110.6704852331,4114.2596399282,4107.5481575687,4116.4963903295,4124.8731706297,4125.9101941406,4127.7744731260,4108.4793420583,4108.0330828449,4107.8000436078,,,
0.4257812500,27,4108.4632757783,4101.6919569297,4115.2906909995,4102.3915318255,4100.2026047418,4103.4258212466,4097.1242192458,4106.3587395956,4114.8252946980,4115.8373309072,4117.1955481866,4098.1391433864,4097.7130517408,4097.4144089809,,,
0.4296875000,27,4098.6857255657,4092.1666741037,4105.7083808003,4092.7386302592,4090.6805790249,4093.5220992100,4087.6427895837,4097.1614061126,4105.7041416997,4106.6963908843,4107.5431623836,4088.7306048710,4088.3237514874,4087.9574384303,,,
