Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3515625000,22,-6.0096907225,0.8648959785,-4.6963189258,2.2051014624,12.5135851064,17.0895093212,8.1773336653,31.6741659540,40.0775791887,20.6134701234,7.0897064738,0.6932680077,7.4635181765,2.7363404445,,,
0.3554687500,22,-2.9874556486,4.6219529070,0.5410236512,7.3995992773,14.0112186076,16.7189951336,6.9737559635,31.4763300977,41.7088014707,24.3654653018,11.6452890787,5.3921732336,10.7941407660,5.7576988959,,,
0.3593750000,23,0.1096788277,8.0157337052,5.6221992884,12.0976204589,14.6876233998,15.3509852826,5.3756013327,29.5387063065,40.9956970016,26.7315998585,15.5286502494,9.7052061307,13.5136512646,8.3650308697,,,
0.3632812500,23,3.1636463401,10.9169468962,10.3115721849,16.0937653975,14.5593948763,13.1002278349,3.4968124883,25.9939830897,38.0239216219,27.6226343580,18.5628288773,13.4266141208,15.5054765141,10.4557667406,,,
0.3671875000,23,6.0645668698,13.2298084473,14.4064248900,19.2278718460,13.6900391544,10.1329895640,1.4658720985,21.0654093606,33.0090796807,27.0358098038,20.6216947534,16.3917163806,16.6949599360,11.9642022600,,,
0.3710937500,23,8.7120947733,14.8920932123,17.7440520882,21.3889546808,12.1803350765,6.6538433945,-0.5829395296,15.0509246421,26.2794730638,25.0511134516,21.6343629949,18.4839826536,17.0514363873,12.8617876002,,,
0.3750000000,24,11.0160799746,15.8731448443,20.2055700221,22.5162339437,10.1564651370,2.8904077305,-2.5188029578,8.3033111071,18.2524008154,21.8229782467,21.5858965605,19.6385249160,16.5874997887,13.1544696178,,,
0.3789062500,24,12.8966741753,16.1701820030,21.7164011091,22.5973736596,7.7575284799,-0.9234338105,-4.2238193146,1.2075215068,9.4054256888,17.5674855090,20.5143134291,19.8415298120,15.3554332139,12.8773594504,,,
0.3828125000,24,14.2843039868,15.8037229854,22.2441800866,21.6645422205,5.1243688985,-4.5644180538,-5.6016805921,-5.8432280243,0.2448875849,12.5458031937,18.5045630008,19.1260272883,13.4413116459,12.0875689572,,,
0.3867187500,24,15.1202233292,14.8132367225,21.7953926813,19.7893225663,2.3912003203,-7.8347526026,-6.5841892890,-12.4705824943,-8.7254742466,7.0455086069,15.6806439697,17.5652508197,10.9578202541,10.8565148038,,,
0.3906250000,25,15.3583099884,13.2538645434,20.4119478877,17.0774539499,-0.3195657109,-10.5729868593,-7.1346054700,-18.3314356048,-17.0331200544,1.3620348606,12.1970798959,15.2651053709,8.0369796815,9.2630159285,,,
0.3945312500,25,14.9682193886,11.1943054916,18.1681044051,13.6637482891,-2.9000150921,-12.6601574770,-7.2476776090,-23.1344292511,-24.2608648759,-4.2177691860,8.2304273143,12.3566894902,4.8234820511,7.3879722698,,,
0.3984375000,25,13.9392518161,8.7152580158,15.1673184284,9.7067301247,-5.2581493824,-14.0218481611,-6.9470435563,-26.6524896437,-30.0660984703,-9.4289931871,3.9707711301,8.9889063733,1.4685273082,5.3106424312,,,
0.4023437500,25,12.2839139724,5.9077055777,11.5383543330,5.3823026940,-7.3187462703,-14.6274031599,-6.2809615123,-28.7318480909,-34.1950911537,-14.0390280678,-0.3870595602,5.3207946964,-1.8763714082,3.1061430446,,,
0.4062500000,26,10.0404332595,2.8708298811,7.4305026436,0.8762769786,-9.0234725516,-14.4871711053,-5.3170261382,-29.2976943750,-36.4921384929,-17.8554850744,-4.6523465370,1.5136625081,-5.0658279288,0.8439917548,,,
0.4101562500,26,7.2740766359,-0.2901044001,3.0083791629,-3.6235894067,-10.3297045528,-13.6480445620,-4.1360753930,-28.3560564988,-36.9029722226,-20.7320453641,-8.6465926617,-2.2761374935,-7.9668446631,-1.4121440434,,,
0.4140625000,26,4.0774651736,-3.4654432638,-1.5530978933,-7.9350052995,-11.2081186035,-12.1874325543,-2.8253787481,-25.9913881572,-35.4721556492,-22.5722258868,-12.2100005968,-5.9027444708,-10.4641470891,-3.6034137122,,,
0.4179687500,26,0.5699223073,-6.5423317157,-6.0733783703,-11.8872162156,-11.6400638531,-10.2061588795,-1.4715179736,-22.3597711235,-32.3349715643,-23.3307923359,-15.2059417514,-9.2341799760,-12.4640260822,-5.6738757435,,,
0.4218750000,27,-3.1045289595,-9.4058106140,-10.3709446787,-15.3255255168,-11.6160588962,-7.8211085691,-0.1537886130,-17.6782268389,-27.7049968392,-23.0125850566,-17.5236696689,-12.1540397237,-13.8965578317,-7.5685246294,,,
0.4257812500,27,-6.7811947166,-11.9405548741,-14.2685197315,-18.1146627062,-11.1361659534,-5.1583958672,1.0609589967,-12.2110776353,-21.8587813366,-21.6688722304,-19.0799120225,-14.5625086109,-14.7164781330,-9.2320448108,,,
0.4296875000,27,-10.2813096577,-14.0339784324,-17.5991521707,-20.1417913931,-10.2119876392,-2.3474244699,2.1214694954,-6.2545122204,-15.1188874868,-19.3918308408,-19.8200043044,-16.3776303911,-14.9032174267,-10.6087517084,,,
0.4335937500,27,-13.4211852374,-15.5810525944,-20.2130306459,-21.3198851843,-8.8692323816,0.4842930411,2.9932000146,-0.1204193202,-7.8362092448,-16.3080206763,-19.7189203904,-17.5371000521,-14.4605249808,-11.6437548379,,,
0.4375000000,28,-16.0231524163,-16.4905545326,-21.9844094636,-21.5916230558,-7.1495558067,3.2159338690,3.6577847941,5.8797890196,-0.3721660015,-12.5715234484,-18.7820535914,-18.0000936152,-13.4157417192,-12.2850440302,,,
0.4414062500,28,-17.9270826297,-16.6919418484,-22.8178899895,-20.9332641564,-5.1108098400,5.7378817829,4.1113047057,11.4508704609,6.9186956302,-8.3569680476,-17.0452920738,-17.7484202724,-11.8184536818,-12.4861640534,,,
